id,uname,name,url
96028,offensive-crayons,Offensive Crayons,https://www.kickstarter.com/projects/offensivecrayons/offensive-crayons
96031,lucky-cat-pins-maneki-neko-soft-enamel-pins,Lucky Cat Pins Maneki Neko Soft Enamel Pins,https://www.kickstarter.com/projects/blackgoldcustompins/lucky-cat-pins-maneki-neko-soft-enamel-pins
96033,garden-state-candles,Garden State Candles,https://www.kickstarter.com/projects/gardenstatecandles/garden-state-candles
96036,tiktaalik-plushie-a-new-paleozoic-pal,Tiktaalik Plushie - a new Paleozoic Pal,https://www.kickstarter.com/projects/1591542039/tiktaalik-plushie-a-new-paleozoic-pal
96039,neolucida-xl,NeoLucida XL,https://www.kickstarter.com/projects/pgarcia/neolucida-xl
96040,astrobox-touch-a-powerful-touchscreen-for-your-3d,AstroBox Touch: A Powerful Touchscreen for your 3D Printer,https://www.kickstarter.com/projects/astroprint/astrobox-touch-a-powerful-touchscreen-for-your-3d
96043,kismet-corner,Kismet Corner,https://www.kickstarter.com/projects/1154584356/kismet-corner
96047,zero-fucks-given-pins,Zero Fucks Given Pins,https://www.kickstarter.com/projects/chrischrispins/zero-fucks-given-pins
96048,bobby-badger-enamel-pin,Bobby Badger Enamel Pin,https://www.kickstarter.com/projects/sarahstringhetta/bobby-badger-enamel-pin
96054,lavallier-emporium-ceramic-studio-expansion,Lavallier Emporium Ceramic studio expansion,https://www.kickstarter.com/projects/1645436637/lavallier-emporium-ceramic-studio-expansion
96059,cute-snoots-snake-enamel-pins,Cute Snoots: Snake Enamel Pins,https://www.kickstarter.com/projects/1057434508/cute-snoots-snake-enamel-pins
96060,karma-wristbands-personalised-wearable-positivity-0,"Karma Wristbands, personalised, wearable, positivity.",https://www.kickstarter.com/projects/1913304317/karma-wristbands-personalised-wearable-positivity-0
96061,onesqin-natural-tampons-and-skincare-educating-gir,"OneSqin: natural tampons & skincare, educating girls in need",https://www.kickstarter.com/projects/1679248568/onesqin-natural-tampons-and-skincare-educating-gir
96062,raven-enamel-pin,Raven Enamel Pin,https://www.kickstarter.com/projects/1747871073/raven-enamel-pin
96067,the-micromill-a-desktop-cnc-milling-machine,The MicroMill - A desktop CNC milling machine.,https://www.kickstarter.com/projects/rp3d/the-micromill-a-desktop-cnc-milling-machine
96071,titanium-edc-ink-pocket-and-keychain-pens,"Titanium \EDC Ink\"" Pocket & Keychain Pens""",https://www.kickstarter.com/projects/blankforces/titanium-edc-ink-pocket-and-keychain-pens
96072,xtnd-worlds-first-electric-board-with-ai,XTND - World’s First Electric Board with AI,https://www.kickstarter.com/projects/910224259/xtnd-worlds-first-electric-board-with-ai
96073,flipbookit-hats-and-mechanical-marvels,FlipbooKit - Hats & Mechanical Marvels,https://www.kickstarter.com/projects/flipbook/flipbookit-hats-and-mechanical-marvels
96074,the-neptune-convertible-art-lens-system,The Neptune Convertible Art Lens System,https://www.kickstarter.com/projects/lomography/the-neptune-convertible-art-lens-system
96080,troxes-origami-building-blocks,TROXES – Origami building blocks,https://www.kickstarter.com/projects/1059262388/troxes-origami-building-blocks
96090,the-first-fable-a-novel,"The First Fable, A Novel",https://www.kickstarter.com/projects/592227291/the-first-fable-a-novel
96091,the-kingdom-of-andros-a-novel,"The Kingdom of Andros, a novel",https://www.kickstarter.com/projects/753019945/the-kingdom-of-andros-a-novel
96092,the-damsel-and-the-dragon-a-fantasy-novel,The Damsel and the Dragon - a fantasy novel,https://www.kickstarter.com/projects/dragonquill/the-damsel-and-the-dragon-a-fantasy-novel
96093,archipelago-a-serialised-online-fantasy-adventure,ARCHIPELAGO - a serialised online fantasy adventure,https://www.kickstarter.com/projects/andrewleonhudson/archipelago-a-serialised-online-fantasy-adventure
96100,pre-order-the-platinum-briefcase-by-henry-cline,"Pre-order \The Platinum Briefcase\""""",https://www.kickstarter.com/projects/853558193/pre-order-the-platinum-briefcase-by-henry-cline
96114,2017-fantastic-fiction-at-kgb-fundraiser,2017 Fantastic Fiction at KGB Fundraiser,https://www.kickstarter.com/projects/kgbfantasticfiction/2017-fantastic-fiction-at-kgb-fundraiser
96117,of-tree-album-debut-album-recording,Of Tree Album Debut Album Recording,https://www.kickstarter.com/projects/624102288/of-tree-album-debut-album-recording
96119,peace-and-loaf-bakehouse-oven-upgrade-shop-refit,Peace and Loaf Bakehouse oven upgrade/shop refit,https://www.kickstarter.com/projects/peaceandloaf/peace-and-loaf-bakehouse-oven-upgrade-shop-refit
96121,legends-of-the-vorpal-blade-enamel-pins,Legends of the Vorpal Blade Enamel Pins,https://www.kickstarter.com/projects/ainsleyyeager/legends-of-the-vorpal-blade-enamel-pins
96123,sarah-sample-makes-her-6th-studio-album-redwing,Sarah Sample makes her 6th studio album | Redwing,https://www.kickstarter.com/projects/sarahsample/sarah-sample-makes-her-6th-studio-album-redwing
96127,la-abeja-sagrada-maya-the-sacred-mayan-bee-0,La Abeja Sagrada Maya - The Sacred Mayan Bee,https://www.kickstarter.com/projects/meliponamaya/la-abeja-sagrada-maya-the-sacred-mayan-bee-0
96128,a-new-record-from-elana-arian,A NEW record from Elana Arian,https://www.kickstarter.com/projects/861084069/a-new-record-from-elana-arian
96129,kefirko-cheese-maker-probiotic-cheese-preparation,KEFIRKO CHEESE MAKER -Probiotic Cheese preparation made easy,https://www.kickstarter.com/projects/353596452/kefirko-cheese-maker-probiotic-cheese-preparation
96130,magical-kitty-enamel-pins,Magical Kitty Enamel Pins,https://www.kickstarter.com/projects/iamlunasol/magical-kitty-enamel-pins
96137,please-help-us-plant-lavender-on-the-farm-at-summi,Please Help Us Plant Lavender on The Farm at SummitWynds,https://www.kickstarter.com/projects/1545146335/please-help-us-plant-lavender-on-the-farm-at-summi
96143,the-shattered-trinity-science-fantasy-novel,The Shattered Trinity (Science Fantasy Novel),https://www.kickstarter.com/projects/633339043/the-shattered-trinity-science-fantasy-novel
96145,trublu-mfg-stainless-steel-mini-fidget-spinner,TruBlu MFG Stainless Steel Mini Fidget Spinner,https://www.kickstarter.com/projects/1576002704/trublu-mfg-stainless-steel-mini-fidget-spinner
96149,loog-pro-and-loog-mini-the-ultimate-beginners-guit,Loog Pro & Loog Mini: The ultimate beginners' guitars,https://www.kickstarter.com/projects/loog/loog-pro-and-loog-mini-the-ultimate-beginners-guit
96157,gather-the-minimal-modular-organizer-that-cuts-clu,"Gather: The minimal, modular organizer that cuts clutter",https://www.kickstarter.com/projects/ugmonk/gather-the-minimal-modular-organizer-that-cuts-clu
96160,paleopins,PaleoPins- Cute Enamel Pins!,https://www.kickstarter.com/projects/alradeck/paleopins
96172,changing-worlds-the-four-seasons,Changing Worlds - The Four Seasons,https://www.kickstarter.com/projects/1896830510/changing-worlds-the-four-seasons
96176,shaz-apparel-collection-1,Shaz Apparel Collection 1,https://www.kickstarter.com/projects/shazapparel/shaz-apparel-collection-1
96177,precision-winning-coins,Precision Winning Coins (Suspended),https://www.kickstarter.com/projects/martinka/precision-winning-coins
96180,the-science-of-climate-change-a-hands-on-course,The Science of Climate Change: A Hands-On Course,https://www.kickstarter.com/projects/blairlee/the-science-of-climate-change-a-hands-on-course
96181,adeliane-album-and-tour,Adeliane: Album & Tour,https://www.kickstarter.com/projects/agate/adeliane-album-and-tour
96183,arsenal-the-intelligent-camera-assistant-0,"Arsenal, the intelligent camera assistant",https://www.kickstarter.com/projects/2092430307/arsenal-the-intelligent-camera-assistant-0
96184,goodbye-stranger-alanna-boudreaus-fourth-album,"Goodbye, Stranger: Alanna Boudreau's Fourth Album",https://www.kickstarter.com/projects/785951044/goodbye-stranger-alanna-boudreaus-fourth-album
96192,johto-legends-music-from-pokemon-gold-and-pokemon,Johto Legends: Music from Pokémon Gold and Pokémon Silver,https://www.kickstarter.com/projects/materiacollective/johto-legends-music-from-pokemon-gold-and-pokemon
96194,plunger-the-station-is-not-received-vermin-scum-re,Plunger : The Station Is Not Received - Vermin Scum Records,https://www.kickstarter.com/projects/1917796250/plunger-the-station-is-not-received-vermin-scum-re
96200,tiny-stills-record-takeover-2017,Tiny Stills Record Takeover 2017!,https://www.kickstarter.com/projects/kailynnwest/tiny-stills-record-takeover-2017
96203,brave-new-full-length-album-from-jonathan-j-bower,"\Brave\"" - New Full-Length Album from Jonathan J. Bower""",https://www.kickstarter.com/projects/1606719488/brave-new-full-length-album-from-jonathan-j-bower
96216,amal-short-film,AMAL - Short film,https://www.kickstarter.com/projects/1854944472/amal-short-film
96219,an-office-for-imprec,AN OFFICE FOR IMPREC,https://www.kickstarter.com/projects/1983757235/an-office-for-imprec
96228,k-pop-sauce-the-ultimate-korean-chili-sauce,K POP Sauce - The Ultimate Korean Chili Sauce,https://www.kickstarter.com/projects/603961883/k-pop-sauce-the-ultimate-korean-chili-sauce
96233,a-living-tradition-architecture-of-the-bahamas,A Living Tradition [Architecture of the Bahamas],https://www.kickstarter.com/projects/955399824/a-living-tradition-architecture-of-the-bahamas
96234,the-houses-of-bruce-rickard,The Houses of Bruce Rickard,https://www.kickstarter.com/projects/1488590087/the-houses-of-bruce-rickard
96236,welsh-school-of-architecture-summer-exhibitions,Welsh School of Architecture Summer Exhibitions,https://www.kickstarter.com/projects/1199315875/welsh-school-of-architecture-summer-exhibitions
96239,you-had-me-at-black-city-tour,You Had Me at Black City Tour,https://www.kickstarter.com/projects/1594485664/you-had-me-at-black-city-tour
96241,ila-project-making-dance-performance-for-young-aud,ILA project - making dance performance for young audiences,https://www.kickstarter.com/projects/1402522267/ila-project-making-dance-performance-for-young-aud
96244,limitless-lgbtq-african-immigrants,Limit(less) - LGBTQ African Immigrants,https://www.kickstarter.com/projects/mikaelowunna/limitless-lgbtq-african-immigrants
96245,rigiet-the-most-advanced-stabilizer-for-your-phone,Rigiet: The Most Advanced Stabilizer for Your Phone & GoPro,https://www.kickstarter.com/projects/1478170657/rigiet-the-most-advanced-stabilizer-for-your-phone
96246,next-generation-like-no-other-ballet-class-cd,Next Generation: Like No Other Ballet Class CD,https://www.kickstarter.com/projects/2012507233/next-generation-like-no-other-ballet-class-cd
96247,jacqueline-ayer-drawing-on-thailand-exhibition-cat,Jacqueline Ayer: Drawing on Thailand exhibition catalogue,https://www.kickstarter.com/projects/1111101987/jacqueline-ayer-drawing-on-thailand-exhibition-cat
96248,color-me-gone-the-first-double-binded-photobook-on,Color Me Gone - The First Double-Binded Photobook on Vietnam,https://www.kickstarter.com/projects/2146246750/color-me-gone-the-first-double-binded-photobook-on
96249,sayeda-women-in-egypt-a-photography-book-by-amelie,SAYEDA Women in Egypt / A Photography Book,https://www.kickstarter.com/projects/470783562/sayeda-women-in-egypt-a-photography-book-by-amelie
96253,pinhole-pro-professional-pinhole-lens-for-dslr-and,Pinhole Pro: Professional Pinhole Lens For DSLR & SLR Camera,https://www.kickstarter.com/projects/bozzou/pinhole-pro-professional-pinhole-lens-for-dslr-and
96254,platypod-ultra-multi-accessory-kit,Platypod Ultra (+ Multi-Accessory Kit),https://www.kickstarter.com/projects/651622436/platypod-ultra-multi-accessory-kit
96255,trilens-change-lenses-in-the-blink-of-an-eye,TriLens - Change lenses in the blink of an eye,https://www.kickstarter.com/projects/friidesigns/trilens-change-lenses-in-the-blink-of-an-eye
96257,hobnobbin-with-slim-man,Hobnobbin' with Slim Man,https://www.kickstarter.com/projects/slimman/hobnobbin-with-slim-man
96259,splash-drone-3-a-fully-waterproof-drone-that-float,Splash Drone 3 a Fully Waterproof Drone that floats,https://www.kickstarter.com/projects/splashdrone/splash-drone-3-a-fully-waterproof-drone-that-float
96262,the-blues-in-black-and-white-by-kirk-west,The Blues in Black & White,https://www.kickstarter.com/projects/1067190315/the-blues-in-black-and-white-by-kirk-west
96264,kamidrop-make-friends-for-life,KamiDrop: Make Friends For Life!,https://www.kickstarter.com/projects/crimsonnight/kamidrop-make-friends-for-life
96265,button-men-beat-people-up,Button Men: Beat People Up,https://www.kickstarter.com/projects/cheapassgames/button-men-beat-people-up
96266,phil-tippetts-mad-god-part-3,Phil Tippett's MAD GOD (Part 3),https://www.kickstarter.com/projects/madgod/phil-tippetts-mad-god-part-3
96272,the-deep-sky-a-new-film-by-frazer-bradshaw,The Deep Sky - a new film,https://www.kickstarter.com/projects/1508216703/the-deep-sky-a-new-film-by-frazer-bradshaw
96274,halo-back-kevlar-charging-cable,HALO BACK Kevlar Charging Cable,https://www.kickstarter.com/projects/haloband/halo-back-kevlar-charging-cable
96276,sid-the-next-revolution-in-3d-storytelling,"SID, The Next Revolution In 3D Storytelling",https://www.kickstarter.com/projects/698407115/sid-the-next-revolution-in-3d-storytelling
96282,in-the-off-season-short-film,In The Off Season - Short Film,https://www.kickstarter.com/projects/mesopia/in-the-off-season-short-film
96291,field-day-2017-modular-enclosure,Field Day 2017 - Modular Enclosure,https://www.kickstarter.com/projects/1688927471/field-day-2017-modular-enclosure
96295,architectour-the-ultimate-guide-for-the-urban-expl,Architectour: The ultimate guide for the urban explorer,https://www.kickstarter.com/projects/architectour/architectour-the-ultimate-guide-for-the-urban-expl
96298,pac-man-x-orlinski-the-official-sculptures,PAC-MAN X ORLINSKI: The official sculptures,https://www.kickstarter.com/projects/1822031183/pac-man-x-orlinski-the-official-sculptures
96301,phrozen-make-professional-lcd-3d-printing-made-acc,Phrozen Make | Professional LCD 3D Printing Made Accessible,https://www.kickstarter.com/projects/phrozenmake/phrozen-make-professional-lcd-3d-printing-made-acc
96303,la-maupin-in-the-fresh-fruit-festival,La Maupin in the Fresh Fruit Festival,https://www.kickstarter.com/projects/1598626220/la-maupin-in-the-fresh-fruit-festival
96304,grab-the-wheel-help-young-children-manage-explosiv,Grab The Wheel: Help Young Children Manage Explosive Anger,https://www.kickstarter.com/projects/grabthewheel/grab-the-wheel-help-young-children-manage-explosiv
96307,hanzi-a-documentary-on-chinese-typography,Hanzi - A Documentary on Chinese Typography,https://www.kickstarter.com/projects/379201360/hanzi-a-documentary-on-chinese-typography
96313,take-the-gold,Take the Gold,https://www.kickstarter.com/projects/cardlords/take-the-gold
96314,exhibit-aa-an-artist-book-by-aaron-valenzuela,"\Exhibit Aa: Visual/Essay\"" a book""",https://www.kickstarter.com/projects/artisgood/exhibit-aa-an-artist-book-by-aaron-valenzuela
96318,niobe-she-is-life-hardcover-and-she-is-death-1-com,NIOBE: She is Life Hardcover & She is Death #1 Comic Book,https://www.kickstarter.com/projects/1182319554/niobe-she-is-life-hardcover-and-she-is-death-1-com
96323,clonsters-an-all-ages-adventure-comic,CLONSTERS - an all-ages adventure comic,https://www.kickstarter.com/projects/248241887/clonsters-an-all-ages-adventure-comic
96325,route-3-vol-1,Route 3: Vol 1,https://www.kickstarter.com/projects/1484007393/route-3-vol-1
96328,native-drums-volume-1-graphic-novel,Native Drums - Volume 1 - Graphic Novel,https://www.kickstarter.com/projects/1156547966/native-drums-volume-1-graphic-novel
96332,oh-joy-sex-toy-volume-4,Oh Joy Sex Toy: Volume 4,https://www.kickstarter.com/projects/erikamoen/oh-joy-sex-toy-volume-4
96336,detainees-a-short-graphic-novel,Detainees: a short graphic novel,https://www.kickstarter.com/projects/1454734300/detainees-a-short-graphic-novel
96337,ninja-high-school-textbook-5,NINJA HIGH SCHOOL Textbook 5,https://www.kickstarter.com/projects/132143500/ninja-high-school-textbook-5
96338,kamikaze-volume-2-and-soundbox,Kamikaze: Volume 2 and SoundBox,https://www.kickstarter.com/projects/1384244474/kamikaze-volume-2-and-soundbox
96340,kuru-1-the-beginnings-of-a-horror-juggernaut,KURU #1: The Beginnings of a Horror Juggernaut!,https://www.kickstarter.com/projects/kuru/kuru-1-the-beginnings-of-a-horror-juggernaut
96342,duty-free-a-documentary-film,Duty Free: A Documentary Film,https://www.kickstarter.com/projects/1404267082/duty-free-a-documentary-film
96343,biblical-volume-1-the-holy-and-the-dead,Biblical Volume 1: The Holy and the Dead,https://www.kickstarter.com/projects/ratsandcrows/biblical-volume-1-the-holy-and-the-dead
96346,mitch-byrds-unearthed-vol-1,Mitch Byrd's Unearthed Vol. 1,https://www.kickstarter.com/projects/ka-blam/mitch-byrds-unearthed-vol-1
96347,angels-blood-m-rated-comic-book,Angel's Blood - M - rated Comic Book,https://www.kickstarter.com/projects/223808520/angels-blood-m-rated-comic-book
96353,warlock-5-comic-written-by-cullen-bunn-deadpool-x,WARLOCK 5: Comic written,https://www.kickstarter.com/projects/1124066364/warlock-5-comic-written-by-cullen-bunn-deadpool-x
96368,zine-diesel,ZINE DIESEL,https://www.kickstarter.com/projects/1321764791/zine-diesel
96371,the-scourge-of-ninepoint-a-comic-about-cat-knights,The Scourge of Ninepoint: A Comic About Cat Knights,https://www.kickstarter.com/projects/mckayandgray/the-scourge-of-ninepoint-a-comic-about-cat-knights
96373,short-order-crooks,Short Order Crooks,https://www.kickstarter.com/projects/xtop/short-order-crooks
96375,anarchy-dreamers-issue-5,Anarchy Dreamers Issue 5!,https://www.kickstarter.com/projects/1839907565/anarchy-dreamers-issue-5
96377,undigenous-1-of-3-comic-book,UNDIGENOUS #1 (of 3) Comic Book,https://www.kickstarter.com/projects/kellybender/undigenous-1-of-3-comic-book
96379,final-street-1,Final Street #1,https://www.kickstarter.com/projects/300571688/final-street-1
96383,cirrus-shower-revolutionary-experience-uses-75-les,"Cirrus Shower: Revolutionary Experience, Uses 75% Less Water",https://www.kickstarter.com/projects/cirrus-shower/cirrus-shower-revolutionary-experience-uses-75-les
96385,everland-2,Everland #2,https://www.kickstarter.com/projects/danlee/everland-2
96387,pioneer-plaque-a-message-from-earth,Pioneer Plaque: A Message from Earth,https://www.kickstarter.com/projects/duaneking/pioneer-plaque-a-message-from-earth
96388,burma-storybook,Burma Storybook,https://www.kickstarter.com/projects/618155130/burma-storybook
96392,the-spyslide-the-most-elegant-webcam-cover,The Spyslide: World's Most Elegant Webcam Cover,https://www.kickstarter.com/projects/2126936003/the-spyslide-the-most-elegant-webcam-cover
96393,reissue-of-the-1977-epa-graphic-standards-system,1977 EPA Graphic Standards System reissue,https://www.kickstarter.com/projects/thestandardsmanual/reissue-of-the-1977-epa-graphic-standards-system
96394,une-plongee-avec-catherine-contour,Une plongée avec Catherine Contour,https://www.kickstarter.com/projects/686622282/une-plongee-avec-catherine-contour
96399,lemore-business-travel-backpack-mixing-business-an,Lemore Business Backpack-Time to Drop Luggage for 5-day-trip (Suspended),https://www.kickstarter.com/projects/1278023163/lemore-business-travel-backpack-mixing-business-an
96400,arcane-sally-and-mr-steam-3-0,Arcane Sally & Mr. Steam #1-3,https://www.kickstarter.com/projects/dragabok/arcane-sally-and-mr-steam-3-0
96403,octavo-redux,Octavo Redux,https://www.kickstarter.com/projects/1993782747/octavo-redux
96407,robin-hood-eons-edge-1-a-cyberpunk-robin-hood-comi,"\Robin Hood: Eons Edge #1\"" A Cyberpunk Robin Hood Comic Book""",https://www.kickstarter.com/projects/650200720/robin-hood-eons-edge-1-a-cyberpunk-robin-hood-comi
96408,lycan-1-by-stephen-krebs,LYCAN #1,https://www.kickstarter.com/projects/1895991848/lycan-1-by-stephen-krebs
96413,judas-breed-contained-issue-3,"Judas Breed \Contained\"" Issue #3""",https://www.kickstarter.com/projects/1975301350/judas-breed-contained-issue-3
96428,unsounded-comic-volume-3,Unsounded Comic Volume 3,https://www.kickstarter.com/projects/502093706/unsounded-comic-volume-3
96435,bent-to-build,Bent to Build,https://www.kickstarter.com/projects/2005411985/bent-to-build
96445,be-a-part-of-houstons-biggest-dance-and-fitness-st,Be A Part of Houston's Biggest Dance & Fitness Studio,https://www.kickstarter.com/projects/50797115/be-a-part-of-houstons-biggest-dance-and-fitness-st
96449,metal-dawn,Metal Dawn,https://www.kickstarter.com/projects/everythingepicgames/metal-dawn
96466,astropunk-murder-on-mars-2,Astropunk: Murder on Mars #2,https://www.kickstarter.com/projects/1287129942/astropunk-murder-on-mars-2
96469,apollo-new-album-and-live-performance-electronic-m,APOLLO - New Album and Live Performance (Electronic Music),https://www.kickstarter.com/projects/499957824/apollo-new-album-and-live-performance-electronic-m
96471,machu-picchu-dice-vol2-worlds-first-4-elements-dic,Machu Picchu Dice | Vol.2 - World's First 4 Elements Dice,https://www.kickstarter.com/projects/382123202/machu-picchu-dice-vol2-worlds-first-4-elements-dic
96473,ursa-miner-bears-mining-honey,Ursa Miner: Bears Mining Honey!,https://www.kickstarter.com/projects/1875412263/ursa-miner-bears-mining-honey
96475,rise-of-the-shadow-lords,Rise of the Shadow Lords,https://www.kickstarter.com/projects/238292504/rise-of-the-shadow-lords
96477,meanders-2-48-new-digital-sci-fi-maps-and-terrains,Meanders 2: 48 New Digital Sci-fi Maps & Terrains for RPG,https://www.kickstarter.com/projects/gametilewarehouse/meanders-2-48-new-digital-sci-fi-maps-and-terrains
96479,children-the-board-game,Children - The Board Game,https://www.kickstarter.com/projects/quirkyengine/children-the-board-game
96484,built-on-strange-ground,Built On Strange Ground,https://www.kickstarter.com/projects/2098090584/built-on-strange-ground
96485,hip-hop-summer-school,Hip-Hop Summer School,https://www.kickstarter.com/projects/2093251973/hip-hop-summer-school
96492,a-sleepin-bee-the-nancy-wilson-sonnet,A Sleepin' Bee - The Nancy Wilson Sonnet,https://www.kickstarter.com/projects/767182/a-sleepin-bee-the-nancy-wilson-sonnet
96493,kalia-vandever-quartet-tour-in-new-orleans,Kalia Vandever Quartet Tour in New Orleans,https://www.kickstarter.com/projects/796598037/kalia-vandever-quartet-tour-in-new-orleans
96494,big-bad-con-2017,Big Bad Con 2017,https://www.kickstarter.com/projects/1157274964/big-bad-con-2017
96497,best-of-one-act-play-depot-book-theater-20-one-act,Best of One Act Play Depot Book (Theater) 20 One-Act Plays,https://www.kickstarter.com/projects/1295346996/best-of-one-act-play-depot-book-theater-20-one-act
96498,gaymerx-east-2017-november-4th-and-5th-gxeast17,GaymerX East 2017! November 4th & 5th #GXEast17,https://www.kickstarter.com/projects/gaymercon/gaymerx-east-2017-november-4th-and-5th-gxeast17
96500,tradewars-homeworld-exterra-edition,Tradewars - Homeworld: Exterra Edition,https://www.kickstarter.com/projects/outerlimitgames/tradewars-homeworld-exterra-edition
96506,kakos-industries-podcast-needs-your-support,Kakos Industries Podcast Needs Your Support,https://www.kickstarter.com/projects/2098449300/kakos-industries-podcast-needs-your-support
96510,zucati-elemetaltm-dice-for-tabletop-and-roleplayin,Zucati EleMetal™ dice for tabletop and roleplaying games,https://www.kickstarter.com/projects/zucati/zucati-elemetaltm-dice-for-tabletop-and-roleplayin
96522,the-romphimtm-your-new-favorite-summer-outfit,The RompHim™: Your new favorite summer outfit,https://www.kickstarter.com/projects/106904571/the-romphimtm-your-new-favorite-summer-outfit
96523,sine-tempore,Sine Tempore,https://www.kickstarter.com/projects/lmstudio/sine-tempore
96528,b-2-nano-blade-worlds-smallest-tactical-pocket-kni,B-2 Nano Blade | World's Smallest Tactical Pocket Knife EDC,https://www.kickstarter.com/projects/bomber/b-2-nano-blade-worlds-smallest-tactical-pocket-kni
96530,absolut-hangsmart,Absolut Hangsmart,https://www.kickstarter.com/projects/558878952/absolut-hangsmart
96531,airbuddy-explore-the-underwater-with-tankless-dive,AirBuddy | explore the underwater with tankless dive gear,https://www.kickstarter.com/projects/divingeasier/airbuddy-explore-the-underwater-with-tankless-dive
96532,mellow,Mellow: Eco-Inspired Multimedia Table,https://www.kickstarter.com/projects/creatiodesign/mellow
96533,check-patterns-with-meaning,Check Patterns with Meaning,https://www.kickstarter.com/projects/78892017/check-patterns-with-meaning
96540,creature-comfort-playing-cards,Creature Comfort Playing Cards,https://www.kickstarter.com/projects/159974695/creature-comfort-playing-cards
96541,mountain-apparel-by-tendi-sherpa-11-time-everest-s,Mountain Apparel,https://www.kickstarter.com/projects/himali/mountain-apparel-by-tendi-sherpa-11-time-everest-s
96542,baron-fig-minimal-backpack-messenger-and-tote,"Baron Fig: Minimal Backpack, Messenger, and Tote",https://www.kickstarter.com/projects/joeycofone/baron-fig-minimal-backpack-messenger-and-tote
96543,urban-prints-experience-the-world-through-design,Urban Prints | Experience the World Through Design,https://www.kickstarter.com/projects/833514342/urban-prints-experience-the-world-through-design
96550,farsight-corporate-warfare-in-a-dark-future,FARSIGHT: Corporate Warfare in a Dark Future,https://www.kickstarter.com/projects/315276384/farsight-corporate-warfare-in-a-dark-future
96554,game-upgrades-30-by-meeple-source,Game Upgrades 3.0,https://www.kickstarter.com/projects/meeplesource/game-upgrades-30-by-meeple-source
96572,universal-declaration-of-human-rights-booklet,Universal Declaration of Human Rights Booklet,https://www.kickstarter.com/projects/1461094566/universal-declaration-of-human-rights-booklet
96578,solar-wallet-italian-wallet-with-7-unlikely-featur,World's 1st smart wallet with solar + USB charge & tracking,https://www.kickstarter.com/projects/luccabozzi/solar-wallet-italian-wallet-with-7-unlikely-featur
96579,heros-journey-home-old-school-fantasy-tabletop-car,Hero's Journey Home - Old School Fantasy Tabletop Card Game,https://www.kickstarter.com/projects/1574040857/heros-journey-home-old-school-fantasy-tabletop-car
96584,capsule-1-a-cyberpunk-thriller-with-jaw-dropping-t,"CAPSULE #1 - A cyberpunk thriller set in Japan, 2079",https://www.kickstarter.com/projects/1267908785/capsule-1-a-cyberpunk-thriller-with-jaw-dropping-t
96585,roll-player-monsters-and-minions-expansion-reprint,ROLL PLAYER - Monsters & Minions Expansion (+ Reprint),https://www.kickstarter.com/projects/1152516291/roll-player-monsters-and-minions-expansion-reprint
96586,slave-girl-from-planet-x-adults-only,Slave Girl from Planet X: ADULTS ONLY!,https://www.kickstarter.com/projects/1896786551/slave-girl-from-planet-x-adults-only
96598,nixie-bargraph-kit,Nixie Bargraph Kit,https://www.kickstarter.com/projects/1866865027/nixie-bargraph-kit
96600,literary-letterpress-art-prints,Literary Art on Letterpress,https://www.kickstarter.com/projects/obviousstate/literary-letterpress-art-prints
96607,creative-thursday-the-show-season-2,Creative Thursday {the show!} Season 2,https://www.kickstarter.com/projects/1259549780/creative-thursday-the-show-season-2
96608,the-evergreen-review,The Evergreen Review,https://www.kickstarter.com/projects/477958849/the-evergreen-review
96637,ramen-no-oujisama-the-ramen-prince-visual-novel,Ramen no Oujisama / The Ramen Prince Visual Novel,https://www.kickstarter.com/projects/1666145265/ramen-no-oujisama-the-ramen-prince-visual-novel
96638,gradient-notebooks,Gradient Notebooks,https://www.kickstarter.com/projects/668471146/gradient-notebooks
96652,intrepid-8x10-camera-an-affordable-large-format-ca,Intrepid 8x10 Camera - An Affordable Large Format Camera,https://www.kickstarter.com/projects/1436129614/intrepid-8x10-camera-an-affordable-large-format-ca
96654,bike-rack,Bike Rack,https://www.kickstarter.com/projects/bikerack/bike-rack
96656,archmage-origins,Archmage Origins,https://www.kickstarter.com/projects/bravefrontierstudios/archmage-origins
96657,performa-dance-presents-midsummer-offerings-three,Performa/Dance presents MIDSUMMER OFFERINGS: Three Dances,https://www.kickstarter.com/projects/433539469/performa-dance-presents-midsummer-offerings-three
96669,robyn-a-gender-flipped-robin-hood-comic-book-for-a,Robyn - a gender-flipped Robin Hood comic book for all ages!,https://www.kickstarter.com/projects/simonbirks/robyn-a-gender-flipped-robin-hood-comic-book-for-a
96682,path-of-light-and-shadow,Path of Light and Shadow,https://www.kickstarter.com/projects/2012515236/path-of-light-and-shadow
96683,debatable,Debatable,https://www.kickstarter.com/projects/1582107476/debatable
96686,a-dance-with-death,A Dance With Death,https://www.kickstarter.com/projects/1459003930/a-dance-with-death
96688,dunce-2,Dunce #2,https://www.kickstarter.com/projects/jensk/dunce-2
96690,kilgore-books-and-comics-2017-spring-line,Kilgore Books & Comics 2017 Spring Line,https://www.kickstarter.com/projects/1859912366/kilgore-books-and-comics-2017-spring-line
96691,the-beyond-anthology-2-the-beyond-anthology-1-repr,THE BEYOND ANTHOLOGY 2 + THE BEYOND ANTHOLOGY 1 REPRINT,https://www.kickstarter.com/projects/335445879/the-beyond-anthology-2-the-beyond-anthology-1-repr
